Opletalova Havířov - Šumbark Moravskoslezský kraj,1+1,27 ,4100,0
Sokolovská Karviná-město Moravskoslezský kraj,2+1,49 ,5920,0
Veverkova Ostrava - Hrabůvka Moravskoslezský kraj,2+1,59 ,10000,0
Lihovarská Ostrava - Kunčičky Moravskoslezský kraj,2+kk,43 ,8180,0
Sportovní Moravská Ostrava Moravskoslezský kraj,2+1,47 ,8050,0
Nedbalova Moravská Ostrava Moravskoslezský kraj,1+1,44 ,7720,0
Michálkovická Slezská Ostrava Moravskoslezský kraj,2+1,47 ,7230,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,42 ,12900,0
Závodní Karviná-město Moravskoslezský kraj,3+1,74 ,7750,0
Na Široké Moravská Ostrava Moravskoslezský kraj,2+1,55 ,10300,0
Havířská Moravská Ostrava Moravskoslezský kraj,1+1,44 ,6560,0
Jarošova Havířov - Šumbark Moravskoslezský kraj,2+1,48 ,5480,0
Porubská Ostrava - Poruba Moravskoslezský kraj,1+kk,35 ,10550,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,3+1,72 ,8370,0
Dlouhá třída Havířov-město Moravskoslezský kraj,2+1,50 ,7790,0
Pavlouskova Ostrava - Poruba-sever Moravskoslezský kraj,3+1,67 ,12520,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,3+1,87 ,13710,0
Havlíčkova Opava-Předměstí Moravskoslezský kraj,2+1,55 ,9930,0
Nedbalova Karviná-město Moravskoslezský kraj,2+1,52 ,6290,0
Dělnická Havířov-město Moravskoslezský kraj,1+1,43 ,7040,0
Dr. Malého Moravská Ostrava Moravskoslezský kraj,3+1,75 ,9780,0
Jana Ziky Ostrava - Poruba-sever Moravskoslezský kraj,1+1,37 ,8020,0
Ruská Karviná-město Moravskoslezský kraj,2+1,52 ,6220,0
Severní Hlučín Moravskoslezský kraj,2+1,47 ,7810,0
Gustava Klimenta Ostrava - Poruba Moravskoslezský kraj,1+kk,26 ,5870,0
Husova Havířov-město Moravskoslezský kraj,2+1,56 ,6820,0
Kořenského Karviná-město Moravskoslezský kraj,2+1,54 ,6320,0
U Svobodáren Karviná-město Moravskoslezský kraj,1+1,27 ,3400,0
Severní Hlučín Moravskoslezský kraj,1+1,28 ,5010,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+1,37 ,6150,0
Jana Wericha Havířov-město Moravskoslezský kraj,2+1,47 ,6770,0
Nálepkova Ostrava - Poruba Moravskoslezský kraj,2+1,52 ,9530,0
Jana Švermy Havířov-město Moravskoslezský kraj,2+kk,56 ,10990,0
E. F. Buriana Moravská Ostrava Moravskoslezský kraj,2+1,56 ,9000,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,2+1,55 ,5700,0
Boženy Němcové Havířov - Šumbark Moravskoslezský kraj,3+1,68 ,6300,0
Smetanova Havířov - Šumbark Moravskoslezský kraj,3+1,68 ,6570,0
Řecká Karviná-město Moravskoslezský kraj,2+kk,41 ,4810,0
Tovární Karviná-město Moravskoslezský kraj,3+1,72 ,8010,0
Josefa Brabce Moravská Ostrava Moravskoslezský kraj,1+1,36 ,7860,0
nám. Republiky Havířov-město Moravskoslezský kraj,2+1,46 ,6550,0
Severní Hlučín Moravskoslezský kraj,1+1,27 ,4870,0
Jarošova Havířov - Šumbark Moravskoslezský kraj,2+1,48 ,5470,0
Kapitána Nálepky Havířov-město Moravskoslezský kraj,2+1,52 ,6570,0
Opletalova Havířov - Šumbark Moravskoslezský kraj,1+1,28 ,4120,0
Hornická Albrechtice u Českého Těšína Moravskoslezský kraj,1+1,37 ,4800,0
Nedbalova Karviná-město Moravskoslezský kraj,2+1,50 ,5900,0
Dělnická Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,69 ,7040,0
Praha - Stodůlky,2+kk,61 ,22895,4974
Metelkova Kuřim Jihomoravský kraj,1+1,40 ,10500,3000
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,55 ,4900,0
Zborovská Moravská Ostrava Moravskoslezský kraj,3+1,73 ,11350,0
Severní Hlučín Moravskoslezský kraj,1+1,28 ,4450,0
Žižkova Karviná-město Moravskoslezský kraj,2+1,50 ,6910,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,3+1,67 ,7920,0
Pjanovova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,47 ,7050,0
Tylova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,3+1,71 ,9750,0
Anglická Havířov - Šumbark Moravskoslezský kraj,2+1,53 ,5550,0
Nedbalova Havířov-město Moravskoslezský kraj,2+1,54 ,7490,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,1+kk,27 ,5770,0
Odboje Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5520,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,2+1,47 ,5690,0
Erbenova Havířov-město Moravskoslezský kraj,3+1,68 ,8500,0
Boženy Němcové Hlučín Moravskoslezský kraj,2+1,49 ,6900,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7620,0
Národní třída Havířov-město Moravskoslezský kraj,2+1,50 ,6400,0
Energetiků Orlová - Horní Lutyně Moravskoslezský kraj,3+1,68 ,7590,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,4+1,109 ,14770,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,3+1,66 ,7400,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,53 ,5800,0
Na Desátém Moravská Ostrava Moravskoslezský kraj,4+kk,102 ,16490,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,3+1,77 ,10500,0
Okružní Havířov - Šumbark Moravskoslezský kraj,2+1,61 ,6050,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,1+kk,29 ,4400,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,3+kk,55 ,9450,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,80 ,8990,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,76 ,9720,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,68 ,6250,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,2+1,58 ,9700,0
Opavská Ostrava - Poruba Moravskoslezský kraj,2+1,53 ,9250,0
Jindřicha Plachty Ostrava - Poruba Moravskoslezský kraj,1+1,39 ,8320,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,54 ,5800,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,3+1,66 ,10150,0
Hlavní třída Havířov-město Moravskoslezský kraj,4+1,103 ,9700,0
Olomoucká Opava-Předměstí Moravskoslezský kraj,2+1,52 ,8800,0
Nádražní Moravská Ostrava Moravskoslezský kraj,2+1,69 ,9170,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+kk,56 ,8390,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,3+1,83 ,6850,0
Československé armády Havířov-město Moravskoslezský kraj,2+1,56 ,6450,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,56 ,8160,0
Nálepkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9600,0
Československé armády Havířov-město Moravskoslezský kraj,2+1,57 ,7400,0
Jana Wericha Havířov-město Moravskoslezský kraj,2+1,53 ,7340,0
Jungmannova Havířov-město Moravskoslezský kraj,2+1,51 ,6420,0
Osvobození Orlová - Horní Lutyně Moravskoslezský kraj,1+1,37 ,5920,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,1+kk,29 ,6890,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,8910,0
Kosmonautů Karviná - Ráj Moravskoslezský kraj,3+1,66 ,7650,0
Gorkého Havířov-město Moravskoslezský kraj,2+1,59 ,7500,0
U Svobodáren Karviná-město Moravskoslezský kraj,1+1,27 ,3300,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,1+1,39 ,7520,0
Fulnek Moravskoslezský kraj,2+1,50 ,8000,3800
U Nádraží Havířov - Šumbark Moravskoslezský kraj,1+kk,27 ,4720,0
Ostrovského Havířov-město Moravskoslezský kraj,2+kk,37 ,6520,0
Okružní Český Těšín Moravskoslezský kraj,1+kk,27 ,4840,0
Krasnoarmejců Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,48 ,7720,0
náměstí Gen. Svobody Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,3+1,74 ,9470,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+kk,48 ,8080,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,3+1,77 ,9700,0
Vančurova Havířov-město Moravskoslezský kraj,2+kk,45 ,6250,0
Severní Hlučín Moravskoslezský kraj,2+1,47 ,7350,0
Národní třída Havířov-město Moravskoslezský kraj,1+kk,24 ,4650,0
U Lesa Havířov-město Moravskoslezský kraj,2+1,63 ,7150,0
Francouzská Ostrava - Poruba Moravskoslezský kraj,2+1,52 ,9350,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7800,0
Rossenbergových Havířov-město Moravskoslezský kraj,3+1,76 ,8160,0
Třeneckého Havířov-město Moravskoslezský kraj,2+1,55 ,7100,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,1+1,38 ,8230,0
Matuškova Havířov-město Moravskoslezský kraj,2+1,53 ,6750,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,47 ,8570,0
Fibichova Havířov-město Moravskoslezský kraj,2+1,57 ,6710,0
Beethovenova Havířov-město Moravskoslezský kraj,2+1,54 ,6700,0
Mánesova Havířov-město Moravskoslezský kraj,2+1,52 ,6400,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,3+1,66 ,7300,0
Nedbalova Karviná-město Moravskoslezský kraj,2+1,51 ,5650,0
Národní třída Havířov-město Moravskoslezský kraj,2+1,51 ,6800,0
Klidná Havířov-město Moravskoslezský kraj,2+1,51 ,7050,0
Ostrčilova Moravská Ostrava Moravskoslezský kraj,3+1,64 ,11560,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,9000,0
Bělská Paskov Moravskoslezský kraj,2+1,49 ,6660,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,8470,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,4+1,109 ,16050,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+1,53 ,7050,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7620,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,56 ,6100,0
Sokolovská Karviná-město Moravskoslezský kraj,1+kk,21 ,3390,0
Hlavní třída Havířov-město Moravskoslezský kraj,1+kk,22 ,3850,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,3+1,70 ,6470,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,1+1,37 ,7800,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,2+1,73 ,9000,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7620,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+kk,59 ,13800,0
Sapíkova Karviná-město Moravskoslezský kraj,2+1,48 ,4670,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+kk,42 ,7870,0
Na Bělidle Moravská Ostrava Moravskoslezský kraj,2+1,56 ,9420,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,1+kk,25 ,4920,0
Holubova Karviná-město Moravskoslezský kraj,2+1,54 ,5800,0
Krasnoarmejců Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,51 ,8300,0
Sokolovská Ostrava - Poruba-sever Moravskoslezský kraj,2+1,52 ,8720,0
Beethovenova Havířov-město Moravskoslezský kraj,2+1,57 ,7050,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,7600,0
Opletalova Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,8860,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,8350,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,56 ,5700,0
Fibichova Havířov-město Moravskoslezský kraj,2+1,54 ,6400,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9170,0
Bažantnice Stonava Moravskoslezský kraj,1+kk,21 ,4000,0
Bohuslava Martinů Ostrava - Poruba Moravskoslezský kraj,2+1,53 ,8450,0
Na Nábřeží Havířov-město Moravskoslezský kraj,4+1,75 ,9150,0
Francouzská Kopřivnice Moravskoslezský kraj,3+1,70 ,10120,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,57 ,5670,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,68 ,8180,0
Sokolovská Ostrava - Poruba-sever Moravskoslezský kraj,2+1,52 ,9400,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5600,0
Místní Havířov-město Moravskoslezský kraj,2+1,56 ,6900,0
Jurkovičova Karviná-město Moravskoslezský kraj,2+1,54 ,6080,0
Gajdošova Moravská Ostrava Moravskoslezský kraj,2+1,46 ,6800,0
Dlouhá třída Havířov-město Moravskoslezský kraj,2+1,50 ,6600,0
Jana Wericha Havířov-město Moravskoslezský kraj,2+1,47 ,6770,0
Dělnická Havířov-město Moravskoslezský kraj,1+kk,22 ,4340,0
V Podhoří Praha - Troja,1+1,48 ,14000,3500
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,2+kk,45 ,5650,0
Topolová Praha - Záběhlice,1+kk,31 ,15000,2500
Nedbalova Karviná-město Moravskoslezský kraj,2+1,49 ,5650,0
Československé armády Havířov-město Moravskoslezský kraj,1+kk,25 ,4590,0
Dvořákova Havířov-město Moravskoslezský kraj,2+1,55 ,7100,0
Kořenského Karviná-město Moravskoslezský kraj,3+1,69 ,7170,0
Opavská Ostrava - Poruba Moravskoslezský kraj,3+1,75 ,9850,0
Františka Hrubína Havířov - Bludovice Moravskoslezský kraj,3+1,69 ,9200,0
Gorkého Havířov-město Moravskoslezský kraj,2+1,58 ,7080,0
Zahradní Frýdek-Místek - Místek Moravskoslezský kraj,2+1,55 ,9000,0
Matuškova Havířov-město Moravskoslezský kraj,2+1,52 ,6670,0
Národní třída Havířov-město Moravskoslezský kraj,2+1,55 ,6840,0
Gustava Klimenta Havířov-město Moravskoslezský kraj,2+1,49 ,6600,0
Školní Ostrava - Poruba Moravskoslezský kraj,3+1,73 ,10790,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,1+kk,26 ,6000,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,1+kk,28 ,5650,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,3+1,82 ,9150,0
Kosmonautů Havířov - Bludovice Moravskoslezský kraj,3+1,63 ,7840,0
Jungmannova Havířov-město Moravskoslezský kraj,2+1,51 ,6600,0
Karla Čapka Havířov-město Moravskoslezský kraj,2+1,51 ,6670,0
Dlouhá třída Havířov-město Moravskoslezský kraj,1+kk,19 ,3540,0
tř. Osvobození Karviná-město Moravskoslezský kraj,1+kk,29 ,4760,0
Přívozská Moravská Ostrava Moravskoslezský kraj,2+kk,44 ,8800,0
Nedbalova Havířov-město Moravskoslezský kraj,2+1,55 ,7020,0
Česká Lípa Liberecký kraj,1+kk,32 ,8300,3200
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5540,0
Dlouhá třída Havířov-město Moravskoslezský kraj,1+kk,24 ,4070,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,53 ,6300,0
Osadní Havířov - Prostřední Suchá Moravskoslezský kraj,2+1,49 ,5650,0
Vedlejší Havířov - Šumbark Moravskoslezský kraj,3+1,67 ,7880,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+kk,42 ,6370,0
Urxova Karviná-město Moravskoslezský kraj,1+kk,32 ,5170,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,39 ,9900,0
Dlouhá třída Havířov-město Moravskoslezský kraj,2+1,50 ,6650,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+kk,47 ,9900,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,58 ,5370,0
Gustava Klimenta Ostrava - Poruba Moravskoslezský kraj,2+1,72 ,9240,0
Osadní Havířov - Prostřední Suchá Moravskoslezský kraj,2+1,47 ,5050,0
Janského Karviná-město Moravskoslezský kraj,2+1,50 ,5700,0
Erbenova Havířov-město Moravskoslezský kraj,2+1,52 ,6450,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,6150,0
U Svobodáren Karviná-město Moravskoslezský kraj,1+1,27 ,3240,0
Studentská Karviná-město Moravskoslezský kraj,2+1,52 ,6600,0
Cihelní Karviná-město Moravskoslezský kraj,3+1,72 ,7500,0
Okružní Havířov - Šumbark Moravskoslezský kraj,2+1,53 ,5900,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,47 ,7520,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9170,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7490,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,2+1,55 ,5620,0
Školská Karviná - Ráj Moravskoslezský kraj,2+1,53 ,6830,0
Dělnická Havířov-město Moravskoslezský kraj,1+1,43 ,7040,0
Opavská Ostrava - Poruba Moravskoslezský kraj,1+kk,26 ,6690,0
Opavská Ostrava - Poruba Moravskoslezský kraj,1+kk,28 ,5870,0
Šmeralova Havířov-město Moravskoslezský kraj,2+1,55 ,7280,0
Hovorčovice Středočeský kraj,3+1,77 ,19800,5000
Kostelní Albrechtice u Českého Těšína Moravskoslezský kraj,2+1,56 ,6570,0
U Svobodáren Karviná-město Moravskoslezský kraj,1+1,28 ,3170,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,1+kk,37 ,5170,0
Kolátorova Praha - Břevnov,2+1,56 ,14000,3900
Osvobození Orlová - Horní Lutyně Moravskoslezský kraj,1+1,36 ,5800,0
Lošáková Praha - Pitkovice,2+kk,60 ,16000,4500
Krátký lán Praha - Vokovice,2+kk,43 ,14000,1300
Ostrava - Hrabůvka Moravskoslezský kraj,1+1,37 ,7600,2000
Hlavní Ostrava - Hošťálkovice Moravskoslezský kraj,1+1,40 ,8300,300
Klíčany Středočeský kraj,Garsoniéra,18 ,6500,3500
Pardubice Pardubický kraj,3+1,64 ,14000,2650
Česká Třebová Pardubický kraj,3+1,82 ,15000,3500
Pod Stárkou Praha - Michle,2+kk,54 ,19000,5000
Nučice u Rudné Středočeský kraj,2+kk,145 ,25000,4000
Praha - Malešice,2+1,52 ,17500,3000
Hradec Králové - Slezské Předměstí Královéhradecký kraj,2+kk,56 ,15000,1700
Brno - Královo Pole Jihomoravský kraj,2+kk,42 ,15500,2800
Petýrkova Praha - Chodov,3+kk,70 ,23000,2085
Bukolská Praha - Bohnice,1+kk,30 ,10500,2400
Praha - Stodůlky,2+kk,46 ,19990,3500
Praha - Bubeneč,2+kk,50 ,20000,5500
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,58 ,5520,0
Sýkorova Havířov - Šumbark Moravskoslezský kraj,1+1,28 ,3870,0
Kapitána Jasioka Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,69 ,6980,0
Tylova Havířov-město Moravskoslezský kraj,1+1,41 ,6950,0
Ke Studánce Orlová - Horní Lutyně Moravskoslezský kraj,1+1,37 ,7370,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,9810,0
Čkalovova Ostrava - Poruba Moravskoslezský kraj,2+1,59 ,9130,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,9260,0
Praha - Černý Most,3+1,75 ,18500,5990
Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,56 ,9800,2700
Brno - Královo Pole Jihomoravský kraj,2+1,71 ,18000,7000
Praha - Hlubočepy,3+1,70 ,25000,3000
Viktorinova Praha - Nusle,2+kk,54 ,19000,4000
Severní Hradec Králové - Slezské Předměstí Královéhradecký kraj,1+kk,30 ,10000,2000
Brno - Štýřice Jihomoravský kraj,2+1,45 ,16000,3655
Praha - Vokovice,1+kk,33 ,14000,3000
Olomouc - Nová Ulice Olomoucký kraj,2+1,69 ,14990,3830
Ostrava - Poruba-sever Moravskoslezský kraj,1+kk,29 ,8000,3500
Hrašeho Praha - Čimice,2+kk,58 ,21990,3407
Novákových Praha - Libeň,3+1,80 ,32000,3000
Třebízského Brno - Husovice Jihomoravský kraj,1+1,50 ,13900,3900
Vojkovice u Kralup nad Vltavou Středočeský kraj,3+1,80 ,11000,7500
Praha - Vinohrady,3+kk,76 ,28500,4900
Sudoměřská Praha - Žižkov,3+1,110 ,28000,7200
V Honech Klecany Středočeský kraj,3+kk,60 ,16990,3251
Rakovník Středočeský kraj,2+kk,33 ,11000,3000
Klecany Středočeský kraj,2+kk,44 ,13900,3800
Hradec Králové - Pražské Předměstí Královéhradecký kraj,1+kk,48 ,12000,3133
Letní Brno - Židenice Jihomoravský kraj,2+kk,46 ,16900,3600
Šenov u Ostravy Moravskoslezský kraj,3+1,86 ,12000,2500
Nýřanská Praha - Radotín,1+1,45 ,12000,5000
Praha - Vinohrady,2+kk,46 ,21500,1500
Opletalova Ostrava - Poruba Moravskoslezský kraj,2+1,53 ,9020,0
Edisonova Havířov-město Moravskoslezský kraj,2+1,52 ,6770,0
Hornická Albrechtice u Českého Těšína Moravskoslezský kraj,1+1,37 ,5330,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,1+1,40 ,8070,0
Jičínská Ostrava - Výškovice u Ostravy Moravskoslezský kraj,2+1,56 ,11420,0
Na Jízdárně Moravská Ostrava Moravskoslezský kraj,2+1,47 ,8090,0
Osvobození Orlová - Horní Lutyně Moravskoslezský kraj,1+kk,28 ,4520,0
Na Široké Moravská Ostrava Moravskoslezský kraj,2+1,56 ,9130,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,57 ,8320,0
Opletalova Ostrava - Poruba Moravskoslezský kraj,3+1,71 ,10720,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,3+1,68 ,9990,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,3+1,72 ,12770,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,1+kk,29 ,5900,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,42 ,12500,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,68 ,14950,0
U Nádraží Havířov - Šumbark Moravskoslezský kraj,3+1,70 ,6470,0
Porubská Ostrava - Poruba Moravskoslezský kraj,1+kk,23 ,9700,0
Lechowiczova Moravská Ostrava Moravskoslezský kraj,2+1,57 ,9700,0
Zborovská Moravská Ostrava Moravskoslezský kraj,2+1,57 ,9800,0
Lechowiczova Moravská Ostrava Moravskoslezský kraj,3+1,75 ,11730,0
Československé armády Havířov-město Moravskoslezský kraj,2+1,49 ,6950,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,1+1,36 ,7720,0
Františka Hrubína Havířov - Bludovice Moravskoslezský kraj,3+1,69 ,10070,0
Matuškova Havířov-město Moravskoslezský kraj,2+1,52 ,6830,0
Slovenská Karviná-město Moravskoslezský kraj,1+1,37 ,6020,0
Mitušova Ostrava - Hrabůvka Moravskoslezský kraj,2+1,56 ,11280,0
Místní Havířov-město Moravskoslezský kraj,1+1,35 ,5900,0
Alšova Ostrava - Poruba Moravskoslezský kraj,4+1,85 ,11600,0
Porubská Ostrava - Poruba Moravskoslezský kraj,3+kk,65 ,13950,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,55 ,8150,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,60 ,13550,0
Opletalova Havířov - Šumbark Moravskoslezský kraj,1+1,28 ,4180,0
Ladova Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,7950,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,1+kk,27 ,7180,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+1,53 ,10110,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,52 ,5570,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,3+1,67 ,12830,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,9220,0
Alšova Ostrava - Poruba Moravskoslezský kraj,1+1,39 ,8070,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,1+kk,35 ,7370,0
Zahradní Moravská Ostrava Moravskoslezský kraj,3+1,76 ,14700,0
Veverkova Ostrava - Hrabůvka Moravskoslezský kraj,1+1,39 ,7330,0
Hornických učňů Moravská Ostrava Moravskoslezský kraj,2+1,47 ,7380,0
Provaznická Ostrava - Hrabůvka Moravskoslezský kraj,3+1,66 ,9350,0
Kapitána Jasioka Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,68 ,6190,0
Lihovarská Ostrava - Kunčičky Moravskoslezský kraj,2+kk,46 ,8100,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7600,0
Opavská Ostrava - Poruba Moravskoslezský kraj,3+1,70 ,10670,0
Slovenská Karviná-město Moravskoslezský kraj,1+kk,30 ,5520,0
Dělnická Havířov-město Moravskoslezský kraj,1+kk,30 ,5100,0
Žákovská Havířov-město Moravskoslezský kraj,4+1,82 ,10120,0
Ostrožná Opava-Předměstí Moravskoslezský kraj,2+1,69 ,10730,0
Bohuslava Martinů Ostrava - Poruba Moravskoslezský kraj,3+1,71 ,11710,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,1+1,37 ,6550,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,3+1,73 ,7000,0
Československé armády Havířov-město Moravskoslezský kraj,2+1,59 ,7370,0
Havířská Karviná-město Moravskoslezský kraj,2+1,48 ,5340,0
Fučíkova Karviná-město Moravskoslezský kraj,1+1,27 ,3420,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,9300,0
Závodní Karviná-město Moravskoslezský kraj,2+1,56 ,6200,0
Závodní Karviná-město Moravskoslezský kraj,2+1,52 ,5560,0
Nálepkova Ostrava - Poruba Moravskoslezský kraj,1+kk,20 ,5550,0
Spojů Ostrava - Poruba Moravskoslezský kraj,2+1,61 ,10000,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,8600,0
Hornická Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,53 ,6080,0
Gajdošova Moravská Ostrava Moravskoslezský kraj,3+1,70 ,9040,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,1+1,37 ,8000,0
Opletalova Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9670,0
Národní třída Havířov-město Moravskoslezský kraj,2+1,53 ,6700,0
Tylova Havířov-město Moravskoslezský kraj,2+1,55 ,7520,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,7700,0
Otrokovice - Kvítkovice u Otrokovic Zlínský kraj,3+kk,81 ,15000,3000
U Nádraží Havířov - Šumbark Moravskoslezský kraj,1+kk,29 ,4280,0
U Bažantnice Karviná-město Moravskoslezský kraj,2+kk,41 ,4700,0
Majakovského Havířov-město Moravskoslezský kraj,1+kk,33 ,6050,0
Dlouhá třída Havířov - Bludovice Moravskoslezský kraj,3+1,68 ,8690,0
Jana Wericha Havířov-město Moravskoslezský kraj,1+kk,18 ,3700,0
